timestamp,wind_speed,solar_irradiance,
2024/1/11 10:59,2.334704985,276.6112442,
2024/1/11 11:59,1.772660128,204.5237176,
2024/1/11 12:59,1.263751633,353.0967623,
2024/1/11 13:59,1.066753602,112.9605365,
2024/1/11 14:59,0.929288041,353.0450463,
2024/1/11 15:59,0.654583252,316.0463111,
2024/1/11 16:59,1.479882452,315.60046,
2024/1/11 17:59,1.651524983,0,
2024/1/11 18:59,1.931185564,0,
2024/1/11 19:59,2.006200588,0,
2024/1/11 20:59,1.574674176,0,
2024/1/11 21:59,1.333050764,0,
2024/1/11 22:59,1.136294505,0,
2024/1/11 23:59,0.801407704,0,
2024/1/12 0:59,0.635008135,0,
2024/1/12 1:59,0.864241323,0,
2024/1/12 2:59,0.981752305,0,
2024/1/12 3:59,0.984024506,0,
2024/1/12 4:59,0.813658756,0,
2024/1/12 5:59,1.363506646,0,
2024/1/12 6:59,1.357683587,3.908955705,
2024/1/12 7:59,1.446307256,15.99388512,
2024/1/12 8:59,1.548264492,84.69456876,
2024/1/12 9:59,1.314689801,91.27012944,
2024/1/12 10:59,1.109852814,228.6456758,
2024/1/12 11:59,1.065351489,303.2599395,
2024/1/12 12:59,0.744962303,386.8329206,
2024/1/12 13:59,0.7809094,31.98235757,
2024/1/12 14:59,0.700579095,31.93512537,
2024/1/12 15:59,0.466089982,22.09447957,
2024/1/12 16:59,1.402851741,20.04698195,
2024/1/12 17:59,1.532342596,0,
2024/1/12 18:59,1.539010364,0,
2024/1/12 19:59,0.627482435,0,
2024/1/12 20:59,0.102835538,0,
2024/1/12 21:59,0.685174255,0,
2024/1/12 22:59,0.840540114,0,
2024/1/12 23:59,0.741342939,0,
2024/1/13 0:59,0.811920664,0,
2024/1/13 1:59,1.323597939,0,
2024/1/13 2:59,1.275755972,0,
2024/1/13 3:59,1.578803582,0,
2024/1/13 4:59,0.904396111,0,
2024/1/13 5:59,1.191364781,0,
2024/1/13 6:59,1.695298964,3.667056523,
2024/1/13 7:59,1.328453968,4.619708421,
2024/1/13 8:59,1.539345322,4.136227453,
2024/1/13 9:59,1.579882134,3.366539207,
2024/1/13 10:59,1.612789389,8.988341743,
2024/1/13 11:59,1.441519715,8.955980572,
2024/1/13 12:59,1.14355975,16.18603447,
2024/1/13 13:59,0.928918867,19.57006452,
2024/1/13 14:59,0.93092678,18.94523013,
2024/1/13 15:59,0.855855421,19.23616061,
2024/1/13 16:59,1.572163277,28.00828964,
2024/1/13 17:59,1.651402809,0,
2024/1/13 18:59,1.845043052,0,
2024/1/13 19:59,1.951126485,0,
2024/1/13 20:59,2.003068278,0,
2024/1/13 21:59,2.271351618,0,
2024/1/13 22:59,2.332835183,0,
2024/1/13 23:59,2.33750956,0,
2024/1/14 0:59,2.243191945,0,
2024/1/14 1:59,2.263590928,0,
2024/1/14 2:59,2.224016174,0,
2024/1/14 3:59,2.234562825,0,
2024/1/14 4:59,2.041722215,0,
2024/1/14 5:59,2.038093288,0,
2024/1/14 6:59,2.29779111,12.18917589,
2024/1/14 7:59,2.0610783,55.93631536,
2024/1/14 8:59,1.720946416,203.5886356,
2024/1/14 9:59,1.818944773,320.0955551,
2024/1/14 10:59,2.074088527,560.6826805,
2024/1/14 11:59,2.107244821,481.5589389,
2024/1/14 12:59,2.049856258,373.0309716,
2024/1/14 13:59,1.98024133,622.3566081,
2024/1/14 14:59,1.789966501,580.0789355,
2024/1/14 15:59,1.183650472,519.6730931,
2024/1/14 16:59,0.865721586,546.4252197,
2024/1/14 17:59,1.19265204,0,
2024/1/14 18:59,1.875633842,0,
2024/1/14 19:59,2.116231407,0,
2024/1/14 20:59,2.398822537,0,
2024/1/14 21:59,2.180863692,0,
2024/1/14 22:59,1.327402992,0,
2024/1/14 23:59,0.527861119,0,
2024/1/15 0:59,1.282359076,0,
2024/1/15 1:59,1.938089905,0,
2024/1/15 2:59,2.249593094,0,
2024/1/15 3:59,2.324695593,0,
2024/1/15 4:59,2.373347197,0,
2024/1/15 5:59,2.204025193,0,
2024/1/15 6:59,1.386346658,25.94491,
2024/1/15 7:59,1.129710059,157.9341764,
2024/1/15 8:59,1.42247877,448.4994287,
2024/1/15 9:59,1.808874172,617.3409903,
2024/1/15 10:59,2.133749885,722.386707,
2024/1/15 11:59,2.27804843,776.5314463,
2024/1/15 12:59,2.187949304,763.6682729,
2024/1/15 13:59,2.166408833,728.0398968,
2024/1/15 14:59,2.370931441,694.8754946,
2024/1/15 15:59,2.420036549,551.4646007,
2024/1/15 16:59,3.234583471,543.0088301,
2024/1/15 17:59,3.561105654,0,
2024/1/15 18:59,3.665200246,0,
2024/1/15 19:59,3.814805966,0,
2024/1/15 20:59,4.075622072,0,
2024/1/15 21:59,3.930311143,0,
2024/1/15 22:59,3.736166354,0,
2024/1/15 23:59,3.539448364,0,
2024/1/16 0:59,3.376570142,0,
2024/1/16 1:59,3.341608924,0,
2024/1/16 2:59,3.358167851,0,
2024/1/16 3:59,3.571178395,0,
2024/1/16 4:59,2.768778912,0,
2024/1/16 5:59,2.725271922,0,
2024/1/16 6:59,3.083065411,25.23256207,
2024/1/16 7:59,3.626176233,186.3679329,
2024/1/16 8:59,3.697094173,417.5992729,
2024/1/16 9:59,3.418925278,618.0035636,
2024/1/16 10:59,2.948413925,695.1478062,
2024/1/16 11:59,2.543997461,730.2196112,
2024/1/16 12:59,2.326113769,744.0612668,
2024/1/16 13:59,2.300387965,671.0277691,
2024/1/16 14:59,2.565588402,655.0783214,
2024/1/16 15:59,2.773920291,499.8567477,
2024/1/16 16:59,2.332529778,565.1129367,
2024/1/16 17:59,2.584951666,0,
2024/1/16 18:59,2.658708731,0,
2024/1/16 19:59,2.484504569,0,
2024/1/16 20:59,2.152662634,0,
2024/1/16 21:59,1.629794484,0,
2024/1/16 22:59,1.731684444,0,
2024/1/16 23:59,1.655278257,0,
2024/1/17 0:59,1.449906269,0,
2024/1/17 1:59,1.48789347,0,
2024/1/17 2:59,1.809612525,0,
2024/1/17 3:59,1.461494387,0,
2024/1/17 4:59,1.458350812,0,
2024/1/17 5:59,1.346400432,0,
2024/1/17 6:59,2.023549039,24.10643407,
2024/1/17 7:59,2.152165331,217.855234,
2024/1/17 8:59,2.458261429,421.0868033,
2024/1/17 9:59,2.670231276,583.164074,
2024/1/17 10:59,2.871400183,661.0772641,
2024/1/17 11:59,2.974722794,674.7117533,
2024/1/17 12:59,2.975756959,508.423781,
2024/1/17 13:59,3.005016276,12.28185035,
2024/1/17 14:59,2.803782453,7.672442821,
2024/1/17 15:59,2.414563918,4.263328192,
2024/1/17 16:59,1.088212378,5.062804419,
2024/1/17 17:59,0.763495427,0,
2024/1/17 18:59,0.74088125,0,
2024/1/17 19:59,0.580318068,0,
2024/1/17 20:59,0.801445332,0,
2024/1/17 21:59,0.992989046,0,
2024/1/17 22:59,1.01498307,0,
2024/1/17 23:59,1.05996725,0,
2024/1/18 0:59,1.087344703,0,
2024/1/18 1:59,1.161483358,0,
2024/1/18 2:59,1.272067313,0,
2024/1/18 3:59,1.35553552,0,
2024/1/18 4:59,1.40431523,0,
2024/1/18 5:59,1.323205193,0,
2024/1/18 6:59,1.870123903,14.81436688,
2024/1/18 7:59,1.649300026,100.4565507,
2024/1/18 8:59,1.738349146,274.5417851,
2024/1/18 9:59,1.668225472,474.0913984,
2024/1/18 10:59,2.539641303,384.9098662,
2024/1/18 11:59,2.901363048,145.6060213,
2024/1/18 12:59,3.080142495,391.2503612,
2024/1/18 13:59,2.999785667,65.72604699,
2024/1/18 14:59,2.853243643,243.6501642,
2024/1/18 15:59,2.4024674,182.0678559,
2024/1/18 16:59,1.731787849,357.9089683,
2024/1/18 17:59,1.643886716,0,
2024/1/18 18:59,1.709619841,0,
2024/1/18 19:59,1.746059555,0,
2024/1/18 20:59,1.726410514,0,
2024/1/18 21:59,1.717386243,0,
2024/1/18 22:59,1.604530413,0,
2024/1/18 23:59,1.763633385,0,
2024/1/19 0:59,2.102116365,0,
2024/1/19 1:59,2.205299911,0,
2024/1/19 2:59,2.130170272,0,
2024/1/19 3:59,1.846676829,0,
2024/1/19 4:59,1.532157602,0,
2024/1/19 5:59,1.375902814,0,
2024/1/19 6:59,1.663403928,16.52268837,
2024/1/19 7:59,0.981338826,46.03130248,
2024/1/19 8:59,1.014853674,293.4292237,
2024/1/19 9:59,1.494052237,563.6065405,
2024/1/19 10:59,1.800848376,710.7968449,
2024/1/19 11:59,1.943014505,760.0192666,
2024/1/19 12:59,2.05482062,781.8503169,
2024/1/19 13:59,2.182733875,722.6966414,
2024/1/19 14:59,2.46874525,443.6091967,
2024/1/19 15:59,2.888811047,270.4978549,
2024/1/19 16:59,2.151987979,362.8357438,
2024/1/19 17:59,2.729203833,0,
2024/1/19 18:59,3.0047482,0,
2024/1/19 19:59,2.913495216,0,
2024/1/19 20:59,2.64465913,0,
2024/1/19 21:59,2.409689073,0,
2024/1/19 22:59,2.000551839,0,
2024/1/19 23:59,1.489096363,0,
2024/1/20 0:59,2.059486899,0,
2024/1/20 1:59,1.468282264,0,
2024/1/20 2:59,1.66082533,0,
2024/1/20 3:59,1.253172819,0,
2024/1/20 4:59,1.137900067,0,
2024/1/20 5:59,1.193410839,0,
2024/1/20 6:59,1.937130725,13.22473883,
2024/1/20 7:59,2.051428338,33.49126204,
2024/1/20 8:59,2.574223047,44.55797976,
2024/1/20 9:59,3.139275067,98.70865157,
2024/1/20 10:59,3.637573674,129.7271936,
2024/1/20 11:59,4.418005653,68.36380665,
2024/1/20 12:59,5.307808984,191.3818434,
2024/1/20 13:59,5.705550295,37.37148427,
2024/1/20 14:59,5.608411414,38.61632442,
2024/1/20 15:59,5.497329676,111.0365537,
2024/1/20 16:59,4.529479267,354.2680826,
2024/1/20 17:59,5.007690202,0.000141243,
2024/1/20 18:59,5.397461697,0,
2024/1/20 19:59,5.304333858,0,
2024/1/20 20:59,4.85548789,0,
2024/1/20 21:59,4.396220851,0,
2024/1/20 22:59,4.296784646,0,
2024/1/20 23:59,4.235081727,0,
2024/1/21 0:59,4.286967068,0,
2024/1/21 1:59,4.35607584,0,
2024/1/21 2:59,4.596333042,0,
2024/1/21 3:59,4.44387462,0,
2024/1/21 4:59,3.283180773,0,
2024/1/21 5:59,3.902166473,0,
2024/1/21 6:59,4.881180675,21.56220461,
2024/1/21 7:59,4.865952796,97.28290954,
2024/1/21 8:59,4.592793649,362.9444239,
2024/1/21 9:59,4.517644786,550.4551109,
2024/1/21 10:59,4.358641482,684.5563588,
2024/1/21 11:59,4.133043227,660.623822,
2024/1/21 12:59,3.837877436,604.242447,
2024/1/21 13:59,3.71632071,531.6137646,
2024/1/21 14:59,3.762358366,328.5300102,
2024/1/21 15:59,3.737794547,348.7018384,
2024/1/21 16:59,1.568970024,239.6126293,
2024/1/21 17:59,1.830621482,0.000141268,
2024/1/21 18:59,2.333585021,0,
2024/1/21 19:59,3.296206423,0,
2024/1/21 20:59,3.450949186,0,
2024/1/21 21:59,3.750569788,0,
2024/1/21 22:59,3.847815192,0,
2024/1/21 23:59,4.115272867,0,
2024/1/22 0:59,4.426090293,0,
2024/1/22 1:59,4.685629077,0,
2024/1/22 2:59,4.869345438,0,
2024/1/22 3:59,5.166549415,0,
2024/1/22 4:59,3.894389188,0,
2024/1/22 5:59,4.274188424,0,
2024/1/22 6:59,5.013578605,1.375408669,
2024/1/22 7:59,5.765715117,6.51325467,
2024/1/22 8:59,6.010532475,5.783583735,
2024/1/22 9:59,6.262120012,7.231830914,
2024/1/22 10:59,6.456433437,12.33989077,
2024/1/22 11:59,6.53731275,9.718826201,
2024/1/22 12:59,6.812464859,16.83894456,
2024/1/22 13:59,6.958403412,6.539265582,
2024/1/22 14:59,7.258099717,7.574471499,
2024/1/22 15:59,7.404098516,9.861585224,
2024/1/22 16:59,5.948193078,11.6286309,
2024/1/22 17:59,6.695394175,3.52394E-05,
2024/1/22 18:59,7.192155939,0,
2024/1/22 19:59,7.221866777,0,
2024/1/22 20:59,6.955761055,0,
2024/1/22 21:59,6.456094145,0,
2024/1/22 22:59,6.098784868,0,
2024/1/22 23:59,6.264714726,0,
2024/1/23 0:59,6.241473447,0,
2024/1/23 1:59,6.36451009,0,
2024/1/23 2:59,6.292412375,0,
2024/1/23 3:59,6.173110128,0,
2024/1/23 4:59,5.267358059,0,
2024/1/23 5:59,5.421810157,0,
2024/1/23 6:59,6.081927278,0.327250222,
2024/1/23 7:59,5.922314514,1.487031367,
2024/1/23 8:59,5.783335424,2.921704955,
2024/1/23 9:59,5.833015855,7.004514194,
2024/1/23 10:59,5.682070247,8.572575146,
2024/1/23 11:59,5.640842346,30.26540233,
2024/1/23 12:59,5.662369597,20.35308029,
2024/1/23 13:59,5.593615445,4.898513298,
2024/1/23 14:59,5.43520458,3.059208314,
2024/1/23 15:59,5.237683688,7.805793277,
2024/1/23 16:59,4.568460496,7.607024829,
2024/1/23 17:59,4.994053056,0.000318231,
2024/1/23 18:59,5.266863704,0,
2024/1/23 19:59,5.771859577,0,
2024/1/23 20:59,6.014165398,0,
2024/1/23 21:59,5.870968816,0,
2024/1/23 22:59,5.524388994,0,
2024/1/23 23:59,5.241906558,0,
2024/1/24 0:59,5.220664453,0,
2024/1/24 1:59,5.297823895,0,
2024/1/24 2:59,5.296862176,0,
2024/1/24 3:59,5.147268292,0,
2024/1/24 4:59,4.695755216,0,
2024/1/24 5:59,4.934853435,0,
2024/1/24 6:59,5.15569802,0.57960329,
2024/1/24 7:59,4.97792359,1.301714366,
2024/1/24 8:59,4.695911075,1.746411822,
2024/1/24 9:59,4.474308843,3.142206881,
2024/1/24 10:59,4.235600205,3.83770461,
2024/1/24 11:59,4.039962897,4.10398814,
2024/1/24 12:59,4.104188204,7.492089571,
2024/1/24 13:59,4.271874381,20.3067095,
2024/1/24 14:59,4.305896685,15.31872779,
2024/1/24 15:59,3.971409403,32.74365247,
2024/1/24 16:59,3.216830726,186.636227,
2024/1/24 17:59,3.209405613,0.002265699,
2024/1/24 18:59,3.497135225,0,
2024/1/24 19:59,3.566301905,0,
2024/1/24 20:59,3.516597668,0,
2024/1/24 21:59,3.375968031,0,
2024/1/24 22:59,3.483028756,0,
2024/1/24 23:59,3.645800975,0,
2024/1/25 0:59,3.435501339,0,
2024/1/25 1:59,3.374289114,0,
2024/1/25 2:59,3.339817351,0,
2024/1/25 3:59,3.507726482,0,
2024/1/25 4:59,3.426835258,0,
2024/1/25 5:59,3.750746114,0,
2024/1/25 6:59,3.722394562,2.381580925,
2024/1/25 7:59,3.957779141,9.516968461,
2024/1/25 8:59,4.043526256,13.40415268,
2024/1/25 9:59,3.786086493,19.9648111,
2024/1/25 10:59,3.593425961,29.61729155,
2024/1/25 11:59,3.461438888,32.81303447,
2024/1/25 12:59,3.208359984,38.88953193,
2024/1/25 13:59,3.230890452,421.1605858,
2024/1/25 14:59,3.298280076,402.3842766,
2024/1/25 15:59,3.370367816,425.348673,
2024/1/25 16:59,1.81730444,531.5706926,
2024/1/25 17:59,2.515744204,0.003195985,
2024/1/25 18:59,2.882061483,0,
2024/1/25 19:59,2.784675134,0,
2024/1/25 20:59,2.793267376,0,
2024/1/25 21:59,2.657725577,0,
2024/1/25 22:59,2.659380677,0,
2024/1/25 23:59,2.45030334,0,
2024/1/26 0:59,2.308517808,0,
2024/1/26 1:59,2.435781637,0,
2024/1/26 2:59,2.60725388,0,
2024/1/26 3:59,2.801268847,0,
2024/1/26 4:59,2.905634056,0,
2024/1/26 5:59,2.997827247,0,
2024/1/26 6:59,3.404993441,2.695418491,
2024/1/26 7:59,3.522979885,11.18103252,
2024/1/26 8:59,3.403114205,30.03957565,
2024/1/26 9:59,3.33329865,37.70661202,
2024/1/26 10:59,3.032180249,39.09036287,
2024/1/26 11:59,2.87373737,32.78034495,
2024/1/26 12:59,3.087488675,28.82050246,
2024/1/26 13:59,3.402203392,13.65024634,
2024/1/26 14:59,3.577374251,17.4536832,
2024/1/26 15:59,3.385205377,20.27209121,
2024/1/26 16:59,1.991429078,33.83286455,
2024/1/26 17:59,2.70776043,0.002558985,
2024/1/26 18:59,3.258600459,0,
2024/1/26 19:59,2.922419403,0,
2024/1/26 20:59,2.625430767,0,
2024/1/26 21:59,2.198390099,0,
2024/1/26 22:59,2.444814674,0,
2024/1/26 23:59,2.545752961,0,
2024/1/27 0:59,2.372505358,0,
2024/1/27 1:59,2.337720999,0,
2024/1/27 2:59,2.745373984,0,
2024/1/27 3:59,3.050626629,0,
2024/1/27 4:59,2.755267239,0,
2024/1/27 5:59,2.764343237,0,
2024/1/27 6:59,2.853717623,1.573545175,
2024/1/27 7:59,3.245257505,3.824817601,
2024/1/27 8:59,3.420642721,4.150643459,
2024/1/27 9:59,3.751602714,4.670965684,
2024/1/27 10:59,3.772748487,4.953068398,
2024/1/27 11:59,3.469228437,6.105480273,
2024/1/27 12:59,3.229428974,4.257609333,
